CustomerID,Type_of_customer,Build_Distribution,Version_Distribution,Software_Edition,OS_Distribution,RAM_Distribution,PC_Type,CPU_Cores,Country,Date_of_Onboard
6675,Former Best,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,GB,2/2/2015
86646,New Client,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,2 Cores,DE,2/17/2015
94365,Best Customer,Build 232,Version 8.3,High,MS Win Server 2003,>4GB & <= 6 GB,Desktop,1 Core,DE,2/11/2015
85400,One time user,Build 410,Version 8.3,High,MS Win 7, > 6 GB,Desktop,1 Core,GB,3/6/2015
14690,Best Customer,Build 410,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Laptop,1 Core,AU,3/27/2015
80772,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,US,3/22/2015
1696,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003,>1GB & <= 2 GB,Desktop,1 Core,US,3/11/2015
80753,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,AU,1/7/2015
97399,New Client,Build 232,Version 10.2,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,AU,2/25/2015
12195,Former Best,Build 232,Version 8.3,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,DE,3/13/2015
55379,Best Customer,Build 232,Version 8.3,High,MS Win Server 2008, > 6 GB,Laptop,2 Cores,AU,3/6/2015
50823,Best Customer,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Desktop,1 Core,FR,3/6/2015
76602,One time user,Build 232,Version 7.1,Standard,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,DE,1/2/2015
68964,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,2 Cores,US,1/25/2015
84627,Best Customer,Build 232,Version 10.2,High,MS Win Server 2003, > 6 GB,Mobile,1 Core,AU,3/18/2015
25851,One time user,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Desktop,4 Cores,DE,3/23/2015
93956,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,US,3/9/2015
66164,Best Customer,Build 232,Version 7.1,Lite,MS Win Server 2003, > 6 GB,Mobile,1 Core,GB,1/12/2015
76082,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003,>1GB & <= 2 GB,Desktop,1 Core,DE,2/20/2015
58540,One time user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,1/9/2015
51232,One time user,Build 410,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,4 Cores,DE,3/15/2015
77868,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Mobile,2 Cores,US,2/3/2015
90980,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2008,>512 MB  & <= 1 GB,Laptop,1 Core,GB,3/15/2015
38784,Former Best,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,GB,1/18/2015
78146,New Client,Build 999,Version 8.3,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,DE,1/21/2015
29236,One time user,Build 380,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,4 Cores,AU,1/25/2015
92312,Former Best,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Desktop,4 Cores,AU,1/15/2015
41844,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,DE,3/25/2015
43580,One time user,Build 380,Version 10.2,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,AU,1/21/2015
43604,One time user,Build 232,Version 7.1,High,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,DE,3/23/2015
68943,Best Customer,Build 410,Version 8.3,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,DE,2/13/2015
27237,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,US,3/4/2015
55638,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, <= 512 MB,Desktop,1 Core,DE,1/16/2015
63866,Former Best,Build 232,Version 7.1,Standard,MS Win 7, > 6 GB,Laptop,1 Core,FR,3/19/2015
60892,Former Best,Build 999,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,AU,3/27/2015
72509,One time user,Build 380,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,DE,1/20/2015
31829,Best Customer,Build 410,Version 8.3,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,ES,2/11/2015
45156,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,AU,2/9/2015
49751,New Client,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,2 Cores,US,1/12/2015
15033,Best Customer,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Desktop,2 Cores,GB,1/7/2015
33459,One time user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,1/29/2015
58934,One time user,Build 380,Version 7.1,High,MS Win XP, > 6 GB,Desktop,2 Cores,DE,2/8/2015
71625,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2008,>2GB & <= 4 GB,Desktop,1 Core,FR,2/15/2015
80997,New Client,Build 999,Version 7.1,High,MS Win XP,>512 MB  & <= 1 GB,Desktop,1 Core,DE,1/18/2015
54834,One time user,Build 232,Version 7.1,Standard,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,US,1/23/2015
60500,Former Best,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Mobile,8 Cores,FR,2/1/2015
86230,Best Customer,Build 380,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,GB,1/26/2015
215,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,2 Cores,GB,2/11/2015
96541,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Laptop,1 Core,DE,1/25/2015
40606,One time user,Build 232,Version 7.1,Standard,MS Win Server 2003,>2GB & <= 4 GB,Desktop,4 Cores,DE,1/18/2015
38818,One time user,Build 232,Version 7.1,High,MS Win Server 2008,>512 MB  & <= 1 GB,Laptop,4 Cores,GB,2/11/2015
7731,One time user,Build 232,Version 8.3,High,MS Win XP, > 6 GB,Desktop,1 Core,AU,3/11/2015
66872,One time user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,8 Cores,AU,2/6/2015
52305,Former Best,Build 999,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,1/30/2015
26004,Former Best,Build 232,Version 7.1,High,MS Win Server 2003,>1GB & <= 2 GB,Desktop,1 Core,JP,2/20/2015
96243,New Client,Build 232,Version 7.1,High,MS Win 7,>4GB & <= 6 GB,Mobile,4 Cores,DE,3/21/2015
63720,One time user,Build 999,Version 7.1,High,MS Win 7, > 6 GB,Desktop,2 Cores,DE,2/4/2015
99144,New Client,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,US,1/4/2015
11666,Former Best,Build 232,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,DE,2/7/2015
17779,One time user,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,FR,1/6/2015
33008,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,AU,1/8/2015
13131,One time user,Build 410,Version 7.1,High,MS Win 7, > 6 GB,Laptop,2 Cores,US,3/5/2015
10510,One time user,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,4 Cores,DE,3/28/2015
26402,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,1/28/2015
99707,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,2 Cores,DE,3/23/2015
31794,Former Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,8 Cores,AU,3/19/2015
95803,One time user,Build 232,Version 7.1,High,MS Win Server 2008, <= 512 MB,Desktop,1 Core,AU,3/27/2015
13869,New Client,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,4 Cores,AU,3/9/2015
80030,New Client,Build 232,Version 9.4,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,AU,2/23/2015
65293,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008,>2GB & <= 4 GB,Desktop,1 Core,AU,2/16/2015
43323,Former Best,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,JP,1/26/2015
20080,Best Customer,Build 232,Version 8.3,Lite,MS Win 7,>1GB & <= 2 GB,Mobile,1 Core,GB,2/18/2015
18457,One time user,Build 232,Version 8.3,Standard,MS Win Server 2003,>4GB & <= 6 GB,Laptop,1 Core,AU,2/28/2015
69494,Best Customer,Build 410,Version 9.4,Standard,MS Win Server 2008, > 6 GB,Laptop,1 Core,GB,1/25/2015
82168,Best Customer,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,8 Cores,DE,1/24/2015
18704,Former Best,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,GB,1/25/2015
62122,Best Customer,Build 999,Version 7.1,High,MS Win 7,>4GB & <= 6 GB,Laptop,4 Cores,US,1/13/2015
549,Former Best,Build 232,Version 10.2,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,FR,1/3/2015
20629,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,AU,3/18/2015
24305,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,GB,1/7/2015
40595,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,4 Cores,AU,1/18/2015
94514,Former Best,Build 232,Version 8.3,High,MS Win 7, > 6 GB,Desktop,1 Core,DE,2/14/2015
6625,One time user,Build 232,Version 7.1,Lite,MS Win Server 2003, > 6 GB,Desktop,1 Core,GB,2/9/2015
38678,Best Customer,Build 380,Version 7.1,High,MS Win Server 2008, > 6 GB,Mobile,1 Core,DE,3/12/2015
42841,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,1/29/2015
38229,Best Customer,Build 410,Version 8.3,Standard,MS Win Server 2008,>512 MB  & <= 1 GB,Mobile,8 Cores,DE,2/21/2015
88641,Best Customer,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,2 Cores,US,1/31/2015
37257,Best Customer,Build 380,Version 8.3,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,DE,2/25/2015
45707,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,8 Cores,US,3/11/2015
86898,One time user,Build 999,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,AU,3/19/2015
27374,One time user,Build 410,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,DE,1/27/2015
28483,One time user,Build 232,Version 8.3,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,8 Cores,DE,3/13/2015
52628,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Mobile,1 Core,AU,1/17/2015
24333,Former Best,Build 410,Version 9.4,High,MS Win XP, > 6 GB,Desktop,1 Core,FR,1/27/2015
41402,Former Best,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Laptop,4 Cores,US,1/25/2015
97979,Best Customer,Build 410,Version 7.1,High,MS Win 7, > 6 GB,Desktop,1 Core,AU,1/14/2015
48749,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,1/8/2015
79158,One time user,Build 232,Version 8.3,High,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,DE,3/23/2015
43256,One time user,Build 232,Version 10.2,Standard,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,GB,1/8/2015
79804,Former Best,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Mobile,4 Cores,DE,2/5/2015
70339,Best Customer,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Desktop,4 Cores,US,1/15/2015
53540,New Client,Build 232,Version 8.3,High,MS Win Server 2003,>512 MB  & <= 1 GB,Mobile,2 Cores,US,1/28/2015
985,Former Best,Build 232,Version 8.3,High,MS Win XP,>2GB & <= 4 GB,Desktop,1 Core,US,2/2/2015
33596,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,AU,3/4/2015
88857,Best Customer,Build 232,Version 7.1,High,MS Win 7,>512 MB  & <= 1 GB,Desktop,1 Core,DE,3/5/2015
49421,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2003,>2GB & <= 4 GB,Desktop,1 Core,DE,4/1/2015
27647,Former Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,2 Cores,DE,1/15/2015
51875,Former Best,Build 380,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,3/28/2015
19072,Former Best,Build 232,Version 8.3,Lite,MS Win Server 2008, > 6 GB,Desktop,1 Core,AU,1/15/2015
63103,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,US,3/25/2015
42719,New Client,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Mobile,1 Core,AU,2/3/2015
26134,Best Customer,Build 232,Version 9.4,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,JP,3/23/2015
5567,One time user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Mobile,1 Core,AU,2/7/2015
5708,One time user,Build 232,Version 8.3,Standard,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,US,2/5/2015
5229,Best Customer,Build 410,Version 7.1,Standard,MS Win XP, > 6 GB,Desktop,8 Cores,DE,1/31/2015
18616,Former Best,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Mobile,1 Core,US,3/29/2015
85994,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2008,>2GB & <= 4 GB,Desktop,1 Core,GB,1/30/2015
89728,Former Best,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Mobile,8 Cores,DE,1/5/2015
14172,Best Customer,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,DE,1/13/2015
31472,One time user,Build 410,Version 7.1,Lite,MS Win Server 2008, > 6 GB,Desktop,1 Core,AU,3/30/2015
80816,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,US,3/21/2015
22186,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,2 Cores,DE,1/21/2015
52898,One time user,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,4 Cores,DE,3/20/2015
45160,New Client,Build 999,Version 8.3,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,US,2/14/2015
90180,Best Customer,Build 410,Version 8.3,Standard,MS Win XP, > 6 GB,Desktop,1 Core,DE,1/19/2015
16974,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,DE,3/12/2015
16160,One time user,Build 410,Version 7.1,High,MS Win Server 2003,>1GB & <= 2 GB,Desktop,1 Core,US,1/6/2015
72578,One time user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,2 Cores,AU,1/24/2015
17397,One time user,Build 232,Version 7.1,Standard,MS Win XP, > 6 GB,Desktop,8 Cores,US,2/14/2015
35307,New Client,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,DE,1/24/2015
29246,Best Customer,Build 232,Version 7.1,Standard,MS Win XP, > 6 GB,Desktop,1 Core,DE,2/10/2015
54220,One time user,Build 232,Version 8.3,Standard,MS Win 7, > 6 GB,Desktop,1 Core,AU,1/28/2015
62195,New Client,Build 232,Version 7.1,Lite,MS Win Server 2008, > 6 GB,Desktop,1 Core,GB,1/12/2015
29757,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,1/7/2015
99846,Former Best,Build 232,Version 7.1,High,MS Win Server 2003,>2GB & <= 4 GB,Mobile,4 Cores,AU,3/17/2015
29887,New Client,Build 410,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Mobile,1 Core,FR,1/29/2015
42647,Best Customer,Build 999,Version 7.1,High,MS Win XP, > 6 GB,Laptop,1 Core,US,3/30/2015
89061,One time user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,8 Cores,US,2/1/2015
4313,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,4 Cores,AU,3/15/2015
8473,Former Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,GB,1/2/2015
78087,Former Best,Build 232,Version 9.4,High,MS Win Server 2008,>4GB & <= 6 GB,Laptop,1 Core,GB,1/27/2015
69724,One time user,Build 380,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,GB,2/28/2015
32502,Former Best,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Desktop,2 Cores,US,1/12/2015
30045,Former Best,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Mobile,4 Cores,FR,3/21/2015
90843,Former Best,Build 380,Version 7.1,High,MS Win Server 2003, > 6 GB,Mobile,1 Core,US,1/2/2015
51257,One time user,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Laptop,1 Core,DE,1/13/2015
45534,New Client,Build 999,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,2/18/2015
10030,Best Customer,Build 410,Version 9.4,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,FR,1/29/2015
76143,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,AU,1/14/2015
19331,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,US,1/15/2015
40934,Best Customer,Build 410,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,US,3/16/2015
93198,Former Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,4 Cores,DE,2/17/2015
53689,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2003,>4GB & <= 6 GB,Desktop,1 Core,FR,3/29/2015
85125,One time user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Mobile,2 Cores,US,3/14/2015
6010,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,2/27/2015
70497,Former Best,Build 232,Version 9.4,High,MS Win Server 2008,>512 MB  & <= 1 GB,Laptop,1 Core,DE,3/28/2015
36929,Best Customer,Build 232,Version 7.1,Standard,MS Win XP, > 6 GB,Desktop,1 Core,DE,2/9/2015
64168,Best Customer,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Laptop,4 Cores,AU,1/8/2015
76285,One time user,Build 232,Version 7.1,Lite,MS Win Server 2003, > 6 GB,Laptop,1 Core,AU,3/5/2015
44820,Former Best,Build 232,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,AU,2/24/2015
40643,One time user,Build 232,Version 7.1,Standard,MS Win 7, > 6 GB,Desktop,1 Core,GB,2/17/2015
80704,Best Customer,Build 410,Version 7.1,High,MS Win 7,>2GB & <= 4 GB,Laptop,1 Core,AU,3/5/2015
88612,One time user,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Laptop,1 Core,DE,1/10/2015
37334,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Mobile,4 Cores,AU,2/5/2015
35806,New Client,Build 232,Version 7.1,High,MS Win Server 2008,>1GB & <= 2 GB,Mobile,8 Cores,GB,2/2/2015
56383,Former Best,Build 232,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Mobile,1 Core,DE,3/30/2015
20530,Best Customer,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Laptop,1 Core,US,1/14/2015
90963,Former Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,US,1/24/2015
73619,Best Customer,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Mobile,1 Core,AU,4/1/2015
38837,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2003,>1GB & <= 2 GB,Desktop,4 Cores,AU,2/20/2015
14441,Best Customer,Build 232,Version 7.1,High,MS Win XP,>4GB & <= 6 GB,Desktop,1 Core,AU,3/22/2015
41607,Best Customer,Build 232,Version 7.1,Lite,MS Win Server 2003, > 6 GB,Desktop,1 Core,AU,1/4/2015
93686,Best Customer,Build 999,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,2 Cores,ES,2/8/2015
38347,Best Customer,Build 380,Version 8.3,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,AU,3/16/2015
57511,Former Best,Build 232,Version 10.2,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,8 Cores,AU,2/23/2015
21619,One time user,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,AU,1/28/2015
45655,Best Customer,Build 232,Version 9.4,High,MS Win Server 2008,>4GB & <= 6 GB,Laptop,1 Core,DE,3/26/2015
70896,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008,>1GB & <= 2 GB,Desktop,2 Cores,DE,2/23/2015
67072,Best Customer,Build 380,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Mobile,4 Cores,AU,3/14/2015
98605,Best Customer,Build 410,Version 7.1,High,MS Win 7,>512 MB  & <= 1 GB,Laptop,8 Cores,US,2/25/2015
79129,One time user,Build 232,Version 10.2,High,MS Win Server 2008, > 6 GB,Desktop,8 Cores,DE,3/2/2015
51316,Best Customer,Build 232,Version 10.2,High,MS Win Server 2008, > 6 GB,Mobile,2 Cores,DE,2/12/2015
54837,One time user,Build 410,Version 7.1,Standard,MS Win Server 2008,>1GB & <= 2 GB,Laptop,1 Core,US,1/6/2015
74602,One time user,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,2 Cores,AU,3/14/2015
46539,Best Customer,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,DE,3/24/2015
38528,Best Customer,Build 410,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Mobile,1 Core,GB,2/21/2015
63193,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,DE,1/24/2015
96058,Former Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,US,2/22/2015
69661,Former Best,Build 410,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,2/23/2015
14664,Former Best,Build 410,Version 7.1,High,MS Win Server 2003,>4GB & <= 6 GB,Laptop,2 Cores,JP,3/29/2015
26726,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,2 Cores,GB,2/26/2015
14605,New Client,Build 232,Version 7.1,High,MS Win 7,>4GB & <= 6 GB,Mobile,1 Core,GB,2/25/2015
46908,One time user,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,8 Cores,DE,1/24/2015
91056,Former Best,Build 232,Version 8.3,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,3/8/2015
90867,Former Best,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,GB,2/12/2015
91534,Best Customer,Build 410,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,GB,1/15/2015
53671,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,JP,2/11/2015
6635,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,4 Cores,AU,2/1/2015
24354,Best Customer,Build 232,Version 8.3,Lite,MS Win XP, > 6 GB,Desktop,8 Cores,GB,2/6/2015
85408,One time user,Build 410,Version 8.3,High,MS Win Server 2003,>4GB & <= 6 GB,Mobile,1 Core,DE,1/4/2015
61479,One time user,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,DE,3/12/2015
24111,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,2/27/2015
84436,One time user,Build 410,Version 10.2,Standard,MS Win Server 2003,>1GB & <= 2 GB,Desktop,1 Core,AU,2/28/2015
2736,Best Customer,Build 410,Version 7.1,High,MS Win XP, > 6 GB,Mobile,8 Cores,AU,2/21/2015
32992,One time user,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,1/16/2015
75523,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,AU,1/17/2015
12292,Former Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,DE,1/22/2015
50756,Former Best,Build 410,Version 7.1,High,MS Win XP, > 6 GB,Laptop,8 Cores,FR,3/13/2015
