,CustomerID,Type_of_customer,Build_Distribution,Version_Distribution,Software_Edition,OS_Distribution,RAM_Distribution,PC_Type,CPU_Cores,Country,Date_of_Onboard
1679,98333,One_time_user,Build 232,Version 7.1,Lite,MS Win 7, > 6 GB,Laptop,1 Core,United States,3/30/2015
1680,73748,Former_Best,Build 232,Version 10.2,Standard,MS Win 7, > 6 GB,Desktop,4 Cores,United States,3/9/2015
1681,51105,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2003,>4GB & <= 6 GB,Desktop,1 Core,United States,3/28/2015
1682,54247,Best_Customer,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,France,2/13/2015
1683,6618,Former_Best,Build 410,Version 10.2,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,United Kingdom,3/31/2015
1684,9804,One_time_user,Build 232,Version 8.3,High,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,4 Cores,United States,1/11/2015
1685,14471,One_time_user,Build 410,Version 7.1,High,MS Win Server 2008,>2GB & <= 4 GB,Desktop,1 Core,Australia,1/12/2015
1686,283,One_time_user,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,4 Cores,Australia,1/17/2015
1687,68035,Best_Customer,Build 999,Version 7.1,Lite,MS Win Server 2003, > 6 GB,Desktop,1 Core,Spain,1/30/2015
1688,74637,One_time_user,Build 232,Version 8.3,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,France,3/17/2015
1689,15036,New_Client,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,Germany,1/4/2015
1690,70144,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Germany,3/7/2015
1691,86668,New_Client,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Germany,3/20/2015
1692,37916,New_Client,Build 410,Version 7.1,High,MS Win Server 2008,>1GB & <= 2 GB,Desktop,1 Core,United Kingdom,2/18/2015
1693,74231,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,United Kingdom,1/6/2015
1694,68833,Best_Customer,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Laptop,8 Cores,Japan,1/12/2015
1695,18418,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Mobile,1 Core,United Kingdom,2/18/2015
1696,87120,Former_Best,Build 232,Version 8.3,High,MS Win Server 2003,>1GB & <= 2 GB,Desktop,1 Core,Australia,3/20/2015
1697,49009,Former_Best,Build 410,Version 9.4,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,Germany,2/25/2015
1698,22232,New_Client,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,Germany,2/22/2015
1699,70308,Best_Customer,Build 410,Version 7.1,Standard,MS Win Server 2008,>512 MB  & <= 1 GB,Laptop,1 Core,Germany,2/28/2015
1700,30761,Former_Best,Build 232,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,United States,2/21/2015
1701,49744,Former_Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,8 Cores,Australia,2/9/2015
1702,4901,Best_Customer,Build 410,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,Germany,1/20/2015
1703,222,Best_Customer,Build 232,Version 7.1,Standard,MS Win Server 2008,>4GB & <= 6 GB,Desktop,2 Cores,Germany,1/17/2015
1704,83009,Best_Customer,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,Australia,2/26/2015
1705,37702,Former_Best,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Desktop,2 Cores,Germany,2/28/2015
1706,55187,Best_Customer,Build 232,Version 10.2,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,Australia,1/19/2015
1707,68659,Best_Customer,Build 232,Version 10.2,High,MS Win Server 2003, > 6 GB,Desktop,4 Cores,Germany,1/8/2015
1708,28063,One_time_user,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Laptop,4 Cores,Germany,2/10/2015
1709,93700,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,United Kingdom,2/17/2015
1710,70971,One_time_user,Build 232,Version 10.2,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,United States,2/14/2015
1711,98329,New_Client,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,Australia,1/16/2015
1712,52071,Former_Best,Build 232,Version 7.1,Standard,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,8 Cores,Germany,3/12/2015
1713,6754,Best_Customer,Build 999,Version 7.1,High,MS Win Server 2008,>2GB & <= 4 GB,Desktop,4 Cores,Australia,3/15/2015
1714,75006,Former_Best,Build 410,Version 8.3,Standard,MS Win Server 2003,>4GB & <= 6 GB,Desktop,1 Core,United Kingdom,3/7/2015
1715,94872,Former_Best,Build 232,Version 7.1,High,MS Win 7,>2GB & <= 4 GB,Desktop,4 Cores,Germany,2/27/2015
1716,83949,One_time_user,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,United States,3/27/2015
1717,40067,Best_Customer,Build 410,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Laptop,1 Core,United States,2/11/2015
1718,22576,New_Client,Build 232,Version 7.1,Standard,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,4 Cores,United Kingdom,1/9/2015
1719,81445,Best_Customer,Build 232,Version 9.4,Lite,MS Win XP, > 6 GB,Mobile,1 Core,Germany,1/22/2015
1720,61196,Best_Customer,Build 232,Version 8.3,High,MS Win Server 2008,>1GB & <= 2 GB,Laptop,2 Cores,Germany,2/14/2015
1721,75059,Best_Customer,Build 410,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,2 Cores,United States,1/15/2015
1722,14835,Former_Best,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,United States,1/12/2015
1723,26544,One_time_user,Build 232,Version 7.1,Standard,MS Win Server 2008, <= 512 MB,Mobile,1 Core,United States,2/28/2015
1724,59966,Former_Best,Build 232,Version 10.2,High,MS Win Server 2008,>4GB & <= 6 GB,Mobile,1 Core,Australia,1/13/2015
1725,93696,New_Client,Build 232,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Laptop,4 Cores,Australia,3/3/2015
1726,74549,Best_Customer,Build 232,Version 7.1,Lite,MS Win Server 2003, > 6 GB,Desktop,1 Core,United Kingdom,3/6/2015
1727,99507,Best_Customer,Build 232,Version 7.1,High,MS Win 7,>4GB & <= 6 GB,Desktop,1 Core,United Kingdom,2/28/2015
1728,66758,One_time_user,Build 410,Version 7.1,High,MS Win XP,>4GB & <= 6 GB,Mobile,1 Core,Germany,2/25/2015
1729,68290,One_time_user,Build 232,Version 8.3,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,United Kingdom,2/15/2015
1730,82832,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Australia,2/26/2015
1731,89263,Former_Best,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Mobile,1 Core,United States,1/31/2015
1732,14138,Best_Customer,Build 232,Version 10.2,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,Australia,1/19/2015
1733,65270,Best_Customer,Build 232,Version 8.3,Standard,MS Win Server 2003, > 6 GB,Desktop,4 Cores,Australia,2/5/2015
1734,81153,One_time_user,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Mobile,1 Core,Australia,2/25/2015
1735,28938,One_time_user,Build 232,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,Japan,2/13/2015
1736,93141,Former_Best,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,Australia,1/18/2015
1737,78654,One_time_user,Build 999,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,8 Cores,Germany,1/9/2015
1738,92266,Former_Best,Build 410,Version 7.1,Standard,MS Win XP, > 6 GB,Laptop,1 Core,Australia,3/11/2015
1739,86423,Former_Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,France,1/19/2015
1740,47775,Former_Best,Build 232,Version 7.1,High,MS Win Server 2003,>1GB & <= 2 GB,Desktop,2 Cores,United States,2/6/2015
1741,29856,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,United States,1/7/2015
1742,54800,Best_Customer,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Mobile,4 Cores,Australia,3/31/2015
1743,79413,Former_Best,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,France,3/14/2015
1744,94404,Best_Customer,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,8 Cores,Germany,2/27/2015
1745,81292,One_time_user,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Desktop,1 Core,Germany,3/5/2015
1746,25617,One_time_user,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,United Kingdom,3/21/2015
1747,43237,One_time_user,Build 232,Version 10.2,High,MS Win Server 2003, > 6 GB,Desktop,2 Cores,Australia,2/13/2015
1748,9270,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,United States,2/10/2015
1749,17951,One_time_user,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,United Kingdom,2/13/2015
1750,46513,One_time_user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,United States,2/27/2015
1751,27291,Former_Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,Germany,1/20/2015
1752,67654,Former_Best,Build 232,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Desktop,8 Cores,Germany,2/12/2015
1753,94013,Best_Customer,Build 232,Version 8.3,High,MS Win Server 2008,>2GB & <= 4 GB,Laptop,1 Core,Germany,2/5/2015
1754,35903,Former_Best,Build 410,Version 8.3,Lite,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,Germany,2/7/2015
1755,84847,One_time_user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Germany,3/14/2015
1756,19704,Best_Customer,Build 380,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Australia,2/16/2015
1757,64992,One_time_user,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,4 Cores,Australia,1/22/2015
1758,14819,One_time_user,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Desktop,4 Cores,United Kingdom,3/18/2015
1759,74997,Best_Customer,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Mobile,1 Core,United States,2/9/2015
1760,60850,Best_Customer,Build 232,Version 8.3,Standard,MS Win 7, > 6 GB,Mobile,1 Core,Australia,3/29/2015
1761,90969,Best_Customer,Build 232,Version 8.3,Standard,MS Win Server 2003, > 6 GB,Laptop,8 Cores,Germany,1/5/2015
1762,36541,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,4 Cores,United States,2/1/2015
1763,77092,Best_Customer,Build 232,Version 7.1,Standard,MS Win Server 2008,>2GB & <= 4 GB,Desktop,2 Cores,Australia,3/31/2015
1764,86399,Best_Customer,Build 410,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,Germany,3/27/2015
1765,64391,Best_Customer,Build 232,Version 7.1,Standard,MS Win XP, > 6 GB,Desktop,1 Core,Australia,3/16/2015
1766,95890,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,4 Cores,Australia,2/25/2015
1767,68314,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,2 Cores,Germany,2/22/2015
1768,16378,Former_Best,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Mobile,1 Core,Australia,1/23/2015
1769,32667,One_time_user,Build 410,Version 9.4,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,United States,3/17/2015
1770,17676,Best_Customer,Build 410,Version 7.1,Lite,MS Win Server 2008,>4GB & <= 6 GB,Desktop,2 Cores,United States,3/15/2015
1771,36156,One_time_user,Build 380,Version 8.3,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,Australia,1/22/2015
1772,93343,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,Australia,1/13/2015
1773,52931,Best_Customer,Build 232,Version 7.1,Lite,MS Win Server 2003, > 6 GB,Desktop,1 Core,Australia,3/10/2015
1774,25418,Former_Best,Build 410,Version 7.1,Standard,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,Australia,1/4/2015
1775,88391,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,Germany,1/13/2015
1776,63763,Former_Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,8 Cores,Australia,2/25/2015
1777,42559,New_Client,Build 232,Version 7.1,High,MS Win Server 2003,>4GB & <= 6 GB,Laptop,1 Core,Germany,3/13/2015
1778,20042,Former_Best,Build 232,Version 9.4,Standard,MS Win 7,>1GB & <= 2 GB,Laptop,1 Core,Japan,2/26/2015
1779,15766,Best_Customer,Build 380,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Australia,2/13/2015
1780,91906,Former_Best,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Mobile,1 Core,Germany,2/12/2015
1781,42903,Best_Customer,Build 410,Version 8.3,High,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,Australia,3/8/2015
1782,47890,New_Client,Build 232,Version 7.1,High,MS Win Server 2008,>512 MB  & <= 1 GB,Laptop,1 Core,France,3/13/2015
1783,82665,Former_Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,8 Cores,Australia,1/30/2015
1784,68617,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,Australia,3/22/2015
1785,27418,Best_Customer,Build 410,Version 8.3,High,MS Win Server 2003,>1GB & <= 2 GB,Desktop,2 Cores,United States,2/13/2015
1786,13226,New_Client,Build 999,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,4 Cores,Germany,1/13/2015
1787,73317,New_Client,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Desktop,1 Core,United States,3/18/2015
1788,59038,Former_Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,2 Cores,Japan,4/1/2015
1789,60442,New_Client,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Germany,1/16/2015
1790,89504,Former_Best,Build 232,Version 8.3,Standard,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,Japan,2/22/2015
1791,47383,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Mobile,1 Core,Australia,1/23/2015
1792,45724,Former_Best,Build 232,Version 7.1,Standard,MS Win 7, > 6 GB,Desktop,2 Cores,Germany,3/18/2015
1793,19907,New_Client,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Desktop,4 Cores,Germany,2/9/2015
1794,62157,Best_Customer,Build 232,Version 7.1,High,MS Win 7,>512 MB  & <= 1 GB,Desktop,8 Cores,Australia,3/18/2015
1795,63100,Former_Best,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Germany,2/14/2015
1796,57386,One_time_user,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,Australia,1/13/2015
1797,40231,One_time_user,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Laptop,1 Core,Australia,2/4/2015
1798,14687,One_time_user,Build 232,Version 10.2,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Australia,2/10/2015
1799,43751,Best_Customer,Build 232,Version 8.3,High,MS Win XP, > 6 GB,Desktop,2 Cores,United States,1/11/2015
1800,97757,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,8 Cores,Australia,3/25/2015
1801,98256,Best_Customer,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Mobile,1 Core,Germany,2/8/2015
1802,73899,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,8 Cores,Australia,1/30/2015
1803,98366,New_Client,Build 410,Version 7.1,High,MS Win Server 2003,>4GB & <= 6 GB,Desktop,1 Core,United States,3/30/2015
1804,33988,Best_Customer,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,Germany,1/18/2015
1805,57594,New_Client,Build 232,Version 7.1,Standard,MS Win 7, > 6 GB,Desktop,1 Core,Germany,2/12/2015
1806,10942,Best_Customer,Build 410,Version 7.1,Standard,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,United Kingdom,1/30/2015
1807,13159,Former_Best,Build 232,Version 7.1,Standard,MS Win XP, > 6 GB,Desktop,1 Core,Germany,4/1/2015
1808,88405,Best_Customer,Build 232,Version 8.3,Standard,MS Win XP, > 6 GB,Laptop,4 Cores,United States,1/6/2015
1809,64957,Best_Customer,Build 410,Version 10.2,High,MS Win Server 2003, <= 512 MB,Desktop,1 Core,United Kingdom,3/2/2015
1810,42404,New_Client,Build 410,Version 7.1,High,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,United Kingdom,1/4/2015
1811,75020,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,2 Cores,Germany,3/3/2015
1812,56495,Former_Best,Build 232,Version 7.1,Standard,MS Win Server 2008,>4GB & <= 6 GB,Desktop,2 Cores,United States,2/1/2015
1813,60244,Former_Best,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,Germany,1/12/2015
1814,4235,Best_Customer,Build 232,Version 7.1,Standard,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,United Kingdom,2/28/2015
1815,14473,Former_Best,Build 380,Version 7.1,High,MS Win Server 2003,>1GB & <= 2 GB,Desktop,1 Core,Australia,1/27/2015
1816,37434,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,United States,3/26/2015
1817,48116,Best_Customer,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Laptop,1 Core,United Kingdom,1/10/2015
1818,36586,Former_Best,Build 232,Version 7.1,Standard,MS Win XP, > 6 GB,Laptop,4 Cores,United States,3/29/2015
1819,63326,One_time_user,Build 232,Version 7.1,High,MS Win Server 2008, <= 512 MB,Laptop,8 Cores,Australia,3/22/2015
1820,76392,Former_Best,Build 232,Version 8.3,High,MS Win 7, > 6 GB,Desktop,1 Core,Germany,3/25/2015
1821,10257,Best_Customer,Build 410,Version 7.1,High,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,United Kingdom,1/9/2015
1822,51020,Best_Customer,Build 999,Version 7.1,High,MS Win XP, > 6 GB,Laptop,1 Core,Germany,2/1/2015
1823,85310,One_time_user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Germany,1/6/2015
1824,473,Best_Customer,Build 232,Version 9.4,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,Germany,1/18/2015
1825,25335,Former_Best,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Desktop,4 Cores,Germany,2/18/2015
1826,81022,Best_Customer,Build 999,Version 7.1,High,MS Win 7, > 6 GB,Mobile,4 Cores,United Kingdom,1/9/2015
1827,75054,Former_Best,Build 999,Version 7.1,High,MS Win Server 2003, > 6 GB,Mobile,1 Core,Australia,3/21/2015
1828,95673,One_time_user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,United States,1/25/2015
1829,79981,Best_Customer,Build 232,Version 7.1,Standard,MS Win XP,>512 MB  & <= 1 GB,Desktop,1 Core,United States,1/28/2015
1830,83902,Former_Best,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,2 Cores,United Kingdom,2/13/2015
1831,9827,Best_Customer,Build 232,Version 10.2,Standard,MS Win Server 2008, > 6 GB,Desktop,8 Cores,United States,1/7/2015
1832,57604,Best_Customer,Build 232,Version 9.4,Lite,MS Win Server 2003, > 6 GB,Desktop,1 Core,Australia,2/27/2015
1833,26023,Former_Best,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,4 Cores,Australia,1/16/2015
1834,29642,One_time_user,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,Australia,3/26/2015
1835,20364,New_Client,Build 232,Version 7.1,High,MS Win Server 2003,>1GB & <= 2 GB,Desktop,1 Core,Australia,3/14/2015
1836,77565,Former_Best,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,United Kingdom,1/14/2015
1837,2896,Former_Best,Build 232,Version 8.3,Lite,MS Win Server 2003, > 6 GB,Mobile,1 Core,Germany,2/6/2015
1838,35829,Former_Best,Build 232,Version 8.3,Standard,MS Win Server 2003,>2GB & <= 4 GB,Laptop,4 Cores,United States,2/12/2015
1839,64584,One_time_user,Build 410,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Laptop,1 Core,United States,1/30/2015
1840,31695,Best_Customer,Build 232,Version 10.2,High,MS Win 7, > 6 GB,Desktop,1 Core,United Kingdom,1/18/2015
1841,89112,Best_Customer,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,United Kingdom,3/23/2015
1842,86774,New_Client,Build 232,Version 9.4,High,MS Win Server 2003, > 6 GB,Desktop,8 Cores,United Kingdom,3/31/2015
1843,95998,New_Client,Build 410,Version 7.1,High,MS Win 7,>4GB & <= 6 GB,Mobile,4 Cores,Germany,1/10/2015
1844,47581,One_time_user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,United Kingdom,2/27/2015
1845,55772,Best_Customer,Build 232,Version 7.1,Lite,MS Win Server 2008,>512 MB  & <= 1 GB,Mobile,1 Core,United States,1/9/2015
1846,7482,One_time_user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,8 Cores,Germany,2/3/2015
1847,96000,One_time_user,Build 232,Version 7.1,High,MS Win Server 2003,>4GB & <= 6 GB,Mobile,1 Core,Australia,2/13/2015
1848,22159,One_time_user,Build 232,Version 7.1,High,MS Win Server 2003,>4GB & <= 6 GB,Desktop,1 Core,United States,1/11/2015
1849,62967,Best_Customer,Build 380,Version 8.3,Standard,MS Win 7, > 6 GB,Desktop,4 Cores,Germany,2/16/2015
1850,69343,Best_Customer,Build 232,Version 10.2,High,MS Win Server 2003, > 6 GB,Desktop,4 Cores,Australia,3/22/2015
1851,60897,One_time_user,Build 232,Version 7.1,High,MS Win Server 2003, <= 512 MB,Laptop,2 Cores,Australia,3/8/2015
1852,85652,Best_Customer,Build 380,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,Germany,1/24/2015
1853,61674,One_time_user,Build 410,Version 7.1,Standard,MS Win Server 2003,>512 MB  & <= 1 GB,Laptop,8 Cores,United Kingdom,2/14/2015
1854,82328,Best_Customer,Build 232,Version 10.2,Standard,MS Win Server 2008, > 6 GB,Mobile,4 Cores,Australia,3/14/2015
1855,82770,Best_Customer,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Desktop,1 Core,Australia,1/6/2015
1856,58490,Best_Customer,Build 232,Version 8.3,Standard,MS Win 7,>512 MB  & <= 1 GB,Desktop,8 Cores,United Kingdom,4/1/2015
